id,property_id,score
168,392,6
169,393,24
170,394,12
171,397,9
172,399,3
173,400,3
174,402,9
175,403,15
176,404,27
177,406,6
178,410,9
179,411,24
180,413,9
181,414,18
182,415,21
183,418,3
184,542,9
185,544,3
186,545,3
187,549,3
188,560,3
189,561,54
190,563,3
191,564,12
192,565,24
193,566,3
194,567,3
195,568,9
196,569,15
197,570,12
198,571,3
199,572,33
200,573,18
201,576,21
202,577,36
203,578,33
204,579,9
205,581,132
206,582,3
207,583,6
208,584,39
209,585,15
210,586,6
211,587,6
212,588,6
213,590,3
214,591,51
215,592,15
216,594,27
217,596,12
218,597,3
219,598,3
220,599,3
221,600,12
222,601,6
223,602,33
224,604,6
225,605,3
226,606,9
227,608,21
228,609,36
229,611,33
230,612,3
231,618,3
232,619,36
233,620,9
234,621,3
235,622,18
236,623,9
237,624,93
238,627,3
239,628,21
240,630,9
241,631,3
242,633,15
243,636,12
244,638,12
245,639,27
246,640,12
247,641,15
248,646,3
249,647,6
250,649,27
251,650,21
252,651,54
253,652,3
254,653,21
255,654,9
256,655,3
257,656,12
258,657,12
259,660,15
260,662,6
261,663,12
262,664,9
263,666,3
264,667,3
265,668,18
266,669,6
267,670,9
268,671,18
269,672,3
270,673,30
271,674,21
272,680,24
273,681,36
274,682,6
275,683,3
276,684,36
277,686,6
278,689,9
279,693,6
280,694,18
281,695,18
282,697,6
283,698,15
284,699,12
285,700,9
286,701,18
287,703,9
288,704,12
289,705,21
290,706,66
291,708,9
292,710,15
293,713,24
294,714,3
295,716,3
296,718,30
297,720,6
298,721,12
299,722,6
300,723,9
301,725,6
302,726,9
303,728,3
304,729,9
305,730,3
306,732,57
307,733,3
308,735,15
309,737,6
310,738,12
311,739,3
312,742,33
313,744,3
314,745,6
315,746,6
316,748,12
317,749,3
318,753,24
319,754,6
320,755,3
321,757,3
322,759,15
323,762,30
324,764,12
325,766,12
326,767,6
327,769,3
328,770,3
329,771,6
330,772,6
331,788,6
332,790,24
333,791,15
334,792,6
335,793,3
336,794,3
337,800,18
338,802,9
339,803,12
340,804,9
341,806,6
342,807,12
343,808,3
344,811,18
345,812,6
346,813,6
347,815,6
348,816,15
349,818,39
350,819,12
351,820,21
352,821,3
353,823,9
354,825,30
355,827,3
356,829,12
357,830,6
358,831,9
359,833,6
360,834,12
361,836,138
362,837,12
363,839,72
364,840,186
365,843,12
366,844,21
367,845,24
368,846,48
369,847,9
370,849,45
371,850,15
372,852,36
373,853,3
374,854,3
375,855,6
376,856,3
377,858,12
378,859,9
379,860,30
380,862,39
381,865,12
382,866,3
383,867,15
384,870,9
385,873,21
386,874,3
387,875,6
388,876,3
389,877,6
390,878,12
391,879,9
392,880,3
393,881,33
394,882,6
395,883,3
396,884,9
397,885,60
398,887,27
399,888,3
400,890,9
401,891,42
402,892,12
403,898,3
404,899,30
405,901,12
406,903,6
407,904,3
408,905,3
409,906,3
410,907,30
411,908,3
412,911,6
413,912,3
414,913,3
415,914,15
416,917,18
417,918,102
418,919,6
419,921,3
420,922,6
421,923,6
422,924,15
423,925,12
424,926,6
425,928,15
426,929,6
427,930,18
428,933,33
429,934,54
430,935,9
431,943,45
432,947,24
433,948,45
434,949,12
435,950,18
436,952,3
437,953,3
438,954,6
439,955,9
440,957,30
441,960,9
442,961,15
443,963,24
444,964,48
445,965,21
446,966,48
447,969,15
448,972,6
449,973,6
450,974,3
451,977,33
452,978,30
453,979,6
454,980,12
455,985,33
456,986,9
457,987,6
458,988,36
459,989,15
460,990,6
461,992,24
462,993,6
463,994,48
464,995,3
465,998,12
466,999,24
467,1000,30
468,1017,3
469,1018,15
470,1026,36
471,1027,9
472,1029,24
473,1030,15
474,1031,96
475,1032,3
476,1033,12
477,1034,3
478,1035,3
479,1036,9
480,1037,9
481,1040,72
482,1041,9
483,1042,6
484,1044,9
485,1045,24
486,1046,42
487,1048,9
488,1050,30
489,1051,6
490,1055,15
491,1059,18
492,1060,24
493,1061,12
494,1062,6
495,1063,3
496,1064,12
497,1065,6
498,1066,12
499,1068,15
500,1071,3
501,1072,3
502,1073,15
503,1074,12
504,1075,18
505,1076,12
506,1079,45
507,1081,18
508,1082,15
509,1083,18
510,1084,21
511,1085,9
512,1086,6
513,1087,9
514,1089,9
515,1090,12
516,1092,12
517,1095,9
518,1096,12
519,1097,12
520,1100,24
521,1103,15
522,1105,6
523,1107,39
524,1111,24
525,1113,15
526,1118,15
527,1120,9
528,1124,12
529,1126,12
530,1127,30
531,1128,12
532,1131,15
533,1132,3
534,1133,6
535,1134,3
536,1135,15
537,1136,3
538,1137,3
539,1138,15
540,1145,84
541,1147,36
542,1149,9
543,1155,9
544,1157,15
545,1158,3
546,1159,39
547,1160,6
548,1161,21
549,1162,6
550,1163,12
551,1165,18
552,1166,9
553,1167,24
554,1172,105
555,1173,24
556,1175,6
557,1176,9
558,1177,6
559,1180,9
560,1181,30
561,1183,12
562,1184,12
563,1186,12
564,1188,6
565,1190,3
566,1191,15
567,1192,18
568,1194,12
569,1195,9
570,1196,6
571,1198,9
572,1199,12
573,1200,30
574,1201,15
575,1202,12
576,1203,12
577,1204,3
578,1205,9
579,1207,3
580,1210,6
581,1211,3
582,1213,6
583,1214,12
584,1217,3
585,1218,3
586,1219,9
587,1222,21
588,1226,6
589,1227,9
590,1228,3
591,1229,15
592,1230,9
593,1231,6
594,1232,15
595,1233,6
596,1234,24
597,1235,3
598,1236,51
599,1238,66
600,1240,6
601,1245,6
602,1246,12
603,1247,6
604,1248,15
605,1249,3
606,1254,21
607,1259,3
608,1260,9
609,1261,6
610,1262,6
611,1263,3
612,1264,15
613,1266,3
614,1268,6
615,1269,3
616,1270,3
617,1272,3
618,1273,147
619,1274,6
620,1275,30
621,1279,9
622,1282,6
623,1283,24
624,1284,3
625,1286,3
626,1287,6
627,1288,15
628,1290,30
629,1291,18
630,1293,18
631,1294,3
632,1297,48
633,1298,18
634,1300,12
635,1301,12
636,1302,15
637,1303,15
638,1305,9
639,1306,21
640,1307,18
641,1308,6
642,1309,3
643,1312,51
644,1313,18
645,1315,30
646,1320,15
647,1321,24
648,1322,6
649,1323,9
650,1324,24
651,1325,9
652,1326,45
653,1327,21
654,1328,12
655,1330,15
656,1332,102
657,1339,3
658,1340,150
659,1341,24
660,1342,528
661,1346,9
662,1348,48
663,1349,33
664,1350,3
665,1351,66
666,1352,9
667,1356,30
668,1357,12
669,1359,24
670,1365,6
671,1366,36
672,1371,30
673,1373,33
674,1374,30
675,1378,18
676,1379,42
677,1383,6
678,1384,21
679,1385,36
680,1386,24
681,1387,42
682,1388,6
683,1391,27
684,1393,27
685,1395,6
686,1396,27
687,1399,3
688,1402,39
689,1405,36
690,1407,45
691,1409,15
692,1411,84
693,1414,36
694,1416,18
695,1417,63
696,1418,6
697,1419,24
698,1421,42
699,1422,6
700,1423,231
701,1424,54
702,1433,72
703,1434,33
704,1435,18
705,1436,15
706,1437,6
707,1438,48
708,1439,36
709,1441,27
710,1451,6
711,1453,24
712,1454,18
713,1455,60
714,1456,9
715,1457,3
716,1458,6
717,1459,9
718,1460,3
719,1461,6
720,1462,3
721,1463,3
722,1464,3
723,1466,18
724,1467,9
725,1468,18
726,1469,3
727,1470,12
728,1472,15
729,1473,21
730,1474,24
731,1475,12
732,1476,15
733,1477,18
734,1479,21
735,18807,1
736,1480,9
737,1482,6
738,1483,12
739,1484,3
740,1486,3
741,1487,36
742,1488,12
743,1489,9
744,1491,6
745,1493,66
746,1496,21
747,1497,18
748,1498,15
749,1499,18
750,1500,24
751,1502,24
752,1503,9
753,1504,24
754,1505,33
755,1506,12
756,1517,12
757,1518,24
758,1519,3
759,1520,6
760,1521,15
761,1522,6
762,1523,3
763,1524,6
764,1526,3
765,1527,9
766,1528,6
767,1530,12
768,1533,6
769,1535,6
770,1536,15
771,1537,12
772,1540,24
773,1541,6
774,1542,36
775,1544,18
776,1545,3
777,1546,3
778,1548,9
779,1549,18
780,1550,6
781,1553,42
782,1555,6
783,1556,3
784,1561,30
785,1563,18
786,1564,12
787,1571,6
788,1572,3
789,1573,24
790,1574,15
791,1575,60
792,1576,9
793,1577,12
794,1578,84
795,1580,3
796,1581,6
797,1582,18
798,1583,3
799,1584,3
800,1585,9
801,1588,3
802,1589,30
803,1591,24
804,1592,24
805,1595,15
806,1596,30
807,1597,18
808,1598,12
809,1600,114
810,1602,3
811,1606,36
812,1607,3
813,1608,99
814,1609,6
815,1610,9
816,1611,27
817,1612,6
818,1613,33
819,1614,3
820,1615,48
821,1616,6
822,1617,24
823,1618,3
824,1619,6
825,1620,18
826,1621,24
827,1624,3
828,1637,54
829,1638,18
830,1640,36
831,1641,6
832,1642,6
833,1644,6
834,1645,24
835,1646,3
836,1647,57
837,1648,3
838,1649,12
839,1662,6
840,1663,3
841,1664,12
842,1665,6
843,1666,15
844,1667,3
845,1668,30
846,1669,15
847,1670,15
848,1671,9
849,1672,27
850,1673,3
851,1675,12
852,1676,6
853,1677,6
854,1678,12
855,1679,6
856,1681,18
857,1682,3
858,1683,12
859,1687,9
860,1688,9
861,1691,15
862,1693,6
863,1694,144
864,1736,3
865,1737,3
866,1738,3
867,1739,12
868,1740,9
869,1742,18
870,1743,30
871,1744,21
872,1745,18
873,1746,3
874,1747,36
875,1748,30
876,1749,24
877,1750,27
878,1751,60
879,1752,6
880,1753,3
881,1755,54
882,1756,42
883,1757,72
884,1758,18
885,1759,30
886,1760,6
887,1763,18
888,1764,66
889,1766,60
890,1767,24
891,1774,24
892,1855,15
893,1856,6
894,1857,21
895,1861,15
896,1865,6
897,1866,24
898,1867,12
899,1869,39
900,1871,30
901,1872,3
902,1874,3
903,1876,3
904,1877,6
905,1878,9
906,1879,3
907,1880,3
908,1881,6
909,1884,24
910,1886,3
911,1888,3
912,1890,33
913,1891,30
914,1892,30
915,1893,6
916,1896,54
917,1898,18
918,1900,15
919,1901,9
920,1903,27
921,1904,18
922,1908,30
923,1909,3
924,1910,3
925,1911,6
926,1912,39
927,1914,6
928,1915,3
929,1916,24
930,1917,9
931,1918,3
932,1919,9
933,1920,12
934,1926,9
935,1927,9
936,1929,12
937,1930,6
938,1931,18
939,1932,21
940,1933,12
941,1934,3
942,1936,3
943,1937,12
944,1938,9
945,1940,18
946,2016,3
947,2017,9
948,2018,30
949,2019,9
950,2021,9
951,2022,9
952,2026,3
953,2027,3
954,2030,3
955,2032,12
956,2034,18
957,2036,3
958,2037,12
959,2038,3
960,2040,12
961,2041,33
962,2043,9
963,2045,21
964,2047,21
965,2048,9
966,2049,3
967,2050,36
968,2051,3
969,2052,21
970,2053,18
971,2054,18
972,2055,9
973,2057,3
974,2058,6
975,2059,24
976,2060,3
977,2062,12
978,2064,15
979,2065,24
980,2066,6
981,2067,3
982,2068,12
983,2069,12
984,2070,15
985,2071,9
986,2072,15
987,2073,6
988,2074,9
989,2075,3
990,2077,21
991,2081,3
992,2082,15
993,2083,3
994,2084,12
995,2085,33
996,2086,6
997,2087,9
998,2092,3
999,2093,9
1000,2096,6
1001,2099,33
1002,2100,21
1003,2101,12
1004,2104,3
1005,2105,30
1006,2106,3
1007,2108,12
1008,2109,6
1009,2110,15
1010,2111,9
1011,2112,93
1012,2113,3
1013,2114,9
1014,2117,48
1015,2118,15
1016,2119,3
1017,2120,6
1018,2121,39
1019,2123,12
1020,2124,27
1021,2126,18
1022,2127,12
1023,2128,3
1024,2132,24
1025,2133,12
1026,2134,6
1027,2135,54
1028,2136,9
1029,2138,9
1030,2139,3
1031,2140,12
1032,2141,57
1033,2149,12
1034,2150,39
1035,2151,9
1036,2152,24
1037,2154,3
1038,2155,27
1039,2158,6
1040,2161,21
1041,2164,6
1042,2168,3
1043,2169,6
1044,2171,3
1045,2174,18
1046,2176,3
1047,2181,3
1048,2183,3
1049,2186,9
1050,2187,6
1051,2196,3
1052,2198,30
1053,2200,12
1054,2201,3
1055,2202,6
1056,2204,12
1057,2206,6
1058,2207,12
1059,2208,12
1060,2211,9
1061,2212,9
1062,2213,6
1063,2214,12
1064,2215,18
1065,2216,12
1066,2217,24
1067,2218,3
1068,2219,9
1069,2269,3
1070,2270,21
1071,2272,6
1072,2275,21
1073,2276,15
1074,2278,9
1075,2281,6
1076,2282,6
1077,2284,12
1078,2285,12
1079,2287,6
1080,2288,3
1081,2290,3
1082,2292,75
1083,2293,3
1084,2294,6
1085,2295,9
1086,2297,6
1087,2298,21
1088,2299,9
1089,2300,3
1090,2309,9
1091,2311,18
1092,2317,9
1093,2318,9
1094,2319,3
1095,2321,3
1096,2322,12
1097,2323,3
1098,2325,21
1099,2326,24
1100,2327,33
1101,2329,3
1102,2331,15
1103,2332,6
1104,2333,15
1105,18808,1
1106,2334,3
1107,2335,3
1108,2337,18
1109,2338,30
1110,2339,9
1111,2341,30
1112,2343,3
1113,2345,6
1114,2346,33
1115,2347,21
1116,2351,3
1117,2353,9
1118,2354,18
1119,2355,15
1120,2358,3
1121,2362,3
1122,2363,9
1123,2365,6
1124,2366,3
1125,2371,6
1126,2387,27
1127,2389,3
1128,2395,6
1129,2399,3
1130,2400,21
1131,2406,33
1132,2410,6
1133,2411,12
1134,2412,21
1135,2413,78
1136,2414,9
1137,2418,18
1138,2419,9
1139,2421,12
1140,2422,6
1141,2423,6
1142,2424,9
1143,2425,15
1144,2426,33
1145,2428,33
1146,2431,24
1147,2432,27
1148,2433,9
1149,2435,48
1150,2436,30
1151,2437,3
1152,2438,72
1153,2448,12
1154,2464,3
1155,2466,18
1156,2476,12
1157,2479,6
1158,2480,9
1159,2481,42
1160,2483,9
1161,2485,9
1162,2486,24
1163,2487,6
1164,2488,132
1165,2489,27
1166,2490,3
1167,2491,3
1168,2492,21
1169,2493,3
1170,2494,18
1171,2496,12
1172,2497,9
1173,2498,9
1174,2510,18
1175,2516,3
1176,2517,6
1177,2519,12
1178,2520,30
1179,2521,6
1180,2524,6
1181,2526,12
1182,2527,30
1183,2529,30
1184,2530,63
1185,2531,9
1186,2532,21
1187,2534,3
1188,2535,12
1189,2536,21
1190,2537,51
1191,2538,3
1192,2539,9
1193,2540,6
1194,2541,6
1195,2542,6
1196,2543,18
1197,2544,30
1198,2547,12
1199,2548,9
1200,2550,51
1201,2552,15
1202,2553,42
1203,2554,3
1204,2556,15
1205,2564,18
1206,2565,6
1207,2568,6
1208,2571,6
1209,2575,6
1210,2577,6
1211,2579,3
1212,2580,9
1213,2581,3
1214,2582,60
1215,2583,12
1216,2584,18
1217,2585,6
1218,2586,12
1219,2587,6
1220,2589,3
1221,2591,9
1222,2592,21
1223,2594,15
1224,2598,6
1225,2599,6
1226,2600,42
1227,2604,63
1228,2605,33
1229,2607,12
1230,2608,21
1231,2610,3
1232,2612,12
1233,2613,9
1234,2614,3
1235,2615,33
1236,2616,15
1237,2618,6
1238,2620,18
1239,2622,3
1240,2623,54
1241,2624,51
1242,2625,12
1243,2632,6
1244,2633,3
1245,2635,15
1246,2636,24
1247,2637,66
1248,2639,15
1249,2640,3
1250,2641,30
1251,2642,3
1252,2646,3
1253,2647,36
1254,2648,12
1255,2649,3
1256,2650,6
1257,2652,6
1258,2653,48
1259,2711,6
1260,2713,9
1261,2715,15
1262,2716,6
1263,2717,45
1264,2719,6
1265,2720,18
1266,2721,33
1267,2722,12
1268,2723,3
1269,2724,6
1270,2725,6
1271,2726,15
1272,2727,18
1273,2728,6
1274,2729,3
1275,2730,3
1276,2731,6
1277,2733,15
1278,2734,12
1279,2735,24
1280,2736,3
1281,2738,12
1282,2740,3
1283,2741,6
1284,2742,24
1285,2743,15
1286,2749,6
1287,2751,27
1288,2753,9
1289,2754,9
1290,2755,36
1291,2756,18
1292,2757,3
1293,2758,27
1294,2762,42
1295,2763,9
1296,2764,21
1297,2765,6
1298,2766,3
1299,2767,27
1300,2768,39
1301,2769,3
1302,2770,12
1303,2772,12
1304,2774,6
1305,2775,3
1306,2776,9
1307,2777,3
1308,2778,30
1309,2781,15
1310,2782,6
1311,2784,12
1312,2785,18
1313,2786,3
1314,2787,27
1315,2789,21
1316,2791,6
1317,2792,3
1318,2793,3
1319,2794,6
1320,2798,3
1321,2799,12
1322,2800,12
1323,2801,18
1324,2802,12
1325,2803,9
1326,2804,36
1327,2805,9
1328,2806,45
1329,2807,15
1330,2808,3
1331,2809,9
1332,2811,18
1333,2812,9
1334,2813,3
1335,2814,6
1336,2815,21
1337,2816,54
1338,2818,3
1339,2819,9
1340,2820,3
1341,2823,18
1342,2825,27
1343,2826,3
1344,2828,12
1345,2830,42
1346,2831,18
1347,2832,9
1348,2834,48
1349,2842,6
1350,2845,30
1351,2847,3
1352,2850,9
1353,2851,3
1354,2853,9
1355,2854,6
1356,2855,12
1357,2857,15
1358,2859,9
1359,2860,3
1360,2865,6
1361,2866,6
1362,2867,12
1363,2868,6
1364,2870,45
1365,2871,9
1366,2872,6
1367,2873,3
1368,2874,18
1369,2876,36
1370,2879,12
1371,2881,3
1372,2882,3
1373,2884,12
1374,2885,3
1375,2886,18
1376,2887,3
1377,2888,6
1378,2890,30
1379,2894,21
1380,2897,3
1381,2900,9
1382,2902,18
1383,2903,6
1384,2904,3
1385,2905,15
1386,2906,3
1387,2908,6
1388,2910,12
1389,2911,21
1390,2912,3
1391,2913,3
1392,2914,12
1393,2915,15
1394,2916,9
1395,2917,6
1396,2924,72
1397,2925,12
1398,2929,6
1399,2930,3
1400,2931,9
1401,2932,3
1402,2933,21
1403,2934,6
1404,2935,12
1405,2936,72
1406,2938,24
1407,2939,9
1408,2941,9
1409,2947,6
1410,2948,3
1411,2949,6
1412,2955,3
1413,2956,3
1414,2960,9
1415,2961,12
1416,2962,12
1417,2963,15
1418,2964,3
1419,2965,12
1420,2966,33
1421,2968,9
1422,2969,6
1423,2970,15
1424,2971,12
1425,2973,21
1426,2974,12
1427,2975,6
1428,2977,9
1429,2978,9
1430,2981,21
1431,2982,30
1432,2985,6
1433,2986,75
1434,2988,15
1435,2990,6
1436,2992,18
1437,2993,15
1438,2994,27
1439,3002,6
1440,3003,6
1441,3004,3
1442,3005,3
1443,3006,18
1444,3007,12
1445,3009,9
1446,3015,6
1447,3016,21
1448,3018,18
1449,3019,3
1450,3020,6
1451,3024,24
1452,3025,3
1453,3027,15
1454,3028,27
1455,3029,3
1456,3030,18
1457,3033,3
1458,3034,30
1459,3035,9
1460,3038,18
1461,3041,12
1462,3043,63
1463,3050,3
1464,3051,6
1465,3052,6
1466,3053,15
1467,3056,3
1468,3057,18
1469,3058,12
1470,3060,12
1471,3062,30
1472,3063,3
1473,3065,6
1474,3066,18
1475,18809,1
1476,3067,6
1477,3068,18
1478,3069,24
1479,3071,12
1480,3072,24
1481,3073,6
1482,3078,6
1483,3079,15
1484,3081,9
1485,3082,12
1486,3085,6
1487,3088,15
1488,3089,6
1489,3090,3
1490,3091,12
1491,3092,18
1492,3096,3
1493,3098,3
1494,3099,12
1495,3101,33
1496,3104,6
1497,3126,12
1498,3127,12
1499,3128,6
1500,3130,9
1501,3131,30
1502,3133,24
1503,3134,9
1504,3135,6
1505,3138,3
1506,3139,6
1507,3141,21
1508,3142,6
1509,3143,12
1510,3144,3
1511,3146,54
1512,3147,18
1513,3148,48
1514,3150,3
1515,3151,33
1516,3152,3
1517,3153,9
1518,3159,36
1519,3162,3
1520,3165,15
1521,3166,6
1522,3168,33
1523,3170,15
1524,3172,12
1525,3174,18
1526,3175,6
1527,3176,6
1528,3177,3
1529,3178,3
1530,3185,6
1531,3186,18
1532,3197,24
1533,3199,36
1534,3200,6
1535,3205,12
1536,3207,27
1537,3208,12
1538,3209,24
1539,3210,36
1540,3211,9
1541,3212,18
1542,3215,3
1543,3216,3
1544,3218,3
1545,3219,48
1546,3221,21
1547,3224,3
1548,3225,6
1549,3226,6
1550,3227,6
1551,3228,3
1552,3229,3
1553,3230,3
1554,3231,6
1555,3233,6
1556,3234,45
1557,3235,3
1558,3236,3
1559,3239,3
1560,3240,12
1561,3243,57
1562,3244,18
1563,3249,9
1564,3250,30
1565,3252,3
1566,3255,6
1567,3256,144
1568,3258,9
1569,3262,18
1570,3264,6
1571,3265,9
1572,3269,9
1573,3273,15
1574,3276,3
1575,3277,3
1576,3278,3
1577,3279,3
1578,3280,12
1579,3281,6
1580,3282,6
1581,3289,6
1582,3291,30
1583,3292,9
1584,3293,3
1585,3294,6
1586,3309,15
1587,3310,3
1588,3311,12
1589,3312,6
1590,3313,24
1591,3315,6
1592,3317,3
1593,3320,9
1594,3322,24
1595,3324,3
1596,3326,3
1597,3329,6
1598,3332,21
1599,3333,6
1600,3334,27
1601,3346,24
1602,3347,3
1603,3348,6
1604,3349,15
1605,3350,6
1606,3353,3
1607,3372,9
1608,3373,6
1609,3374,9
1610,3394,3
1611,3397,12
1612,3400,9
1613,3404,36
1614,3405,42
1615,3409,273
1616,3410,3
1617,3411,18
1618,3412,51
1619,3416,36
1620,3418,6
1621,3419,126
1622,3421,30
1623,3424,9
1624,3426,3
1625,3427,6
1626,3436,15
1627,3438,3
1628,3439,3
1629,3441,30
1630,3442,72
1631,3443,30
1632,3444,3
1633,3446,6
1634,3450,6
1635,3451,24
1636,3456,3
1637,3458,21
1638,3460,21
1639,3462,9
1640,3463,12
1641,3465,12
1642,3466,75
1643,3474,3
1644,3477,3
1645,3479,12
1646,3481,15
1647,3482,3
1648,3484,3
1649,3485,6
1650,3487,33
1651,3488,3
1652,3490,3
1653,3491,12
1654,3495,18
1655,3496,21
1656,3497,9
1657,3498,27
1658,3499,42
1659,3500,9
1660,18810,1
1661,3502,21
1662,3503,6
1663,3504,3
1664,3505,3
1665,3507,12
1666,3508,6
1667,3509,3
1668,3512,9
1669,3513,18
1670,3514,12
1671,3515,21
1672,3516,12
1673,3517,6
1674,3519,15
1675,3520,36
1676,3521,3
1677,3522,6
1678,3524,12
1679,3525,3
1680,3526,12
1681,3527,3
1682,3529,18
1683,3530,24
1684,3531,39
1685,3538,24
1686,3539,12
1687,3542,24
1688,3543,6
1689,3545,12
1690,3546,3
1691,3547,9
1692,3549,3
1693,3551,9
1694,3552,15
1695,3554,9
1696,3555,6
1697,3556,3
1698,3560,12
1699,3562,6
1700,3563,3
1701,3568,39
1702,3570,3
1703,3571,9
1704,3572,3
1705,3573,6
1706,3574,18
1707,3576,15
1708,3582,30
1709,3583,18
1710,3585,12
1711,3586,18
1712,3592,3
1713,3626,3
1714,3628,9
1715,3629,18
1716,3632,12
1717,3633,12
1718,3656,24
1719,3657,3
1720,3659,3
1721,3660,21
1722,3661,12
1723,3663,12
1724,3664,6
1725,3665,9
1726,3666,6
1727,3667,102
1728,3670,9
1729,3672,3
1730,3674,30
1731,3675,3
1732,3676,30
1733,3677,6
1734,3681,6
1735,3682,6
1736,3683,3
1737,3684,3
1738,3685,39
1739,3686,6
1740,3687,3
1741,3690,3
1742,3691,24
1743,3693,9
1744,3695,12
1745,3697,24
1746,3698,48
1747,3699,21
1748,3701,21
1749,3702,36
1750,3703,3
1751,3705,6
1752,3706,6
1753,3707,12
1754,3709,6
1755,3710,9
1756,3711,12
1757,3714,3
1758,3716,9
1759,3718,12
1760,3719,24
1761,3720,15
1762,3724,12
1763,3725,15
1764,3728,24
1765,3729,33
1766,3730,48
1767,3731,9
1768,3732,24
1769,3734,18
1770,3735,6
1771,3738,21
1772,3739,12
1773,3740,6
1774,3741,9
1775,3742,6
1776,3745,69
1777,3748,36
1778,3752,6
1779,3753,6
1780,3754,60
1781,3774,30
1782,3775,6
1783,3776,21
1784,3782,45
1785,3783,3
1786,3784,9
1787,3785,36
1788,3786,21
1789,3787,15
1790,3789,18
1791,3792,27
1792,3793,3
1793,3794,12
1794,3797,3
1795,3801,3
1796,3803,3
1797,3804,12
1798,3807,3
1799,3808,39
1800,3809,3
1801,3811,6
1802,3814,3
1803,3815,3
1804,3818,12
1805,3819,6
1806,3820,6
1807,3822,3
1808,3823,3
1809,3825,42
1810,3826,12
1811,3827,21
1812,3896,3
1813,3900,6
1814,3901,12
1815,3903,6
1816,3904,3
1817,3905,21
1818,3906,6
1819,3907,6
1820,3908,6
1821,3909,12
1822,3910,3
1823,3912,18
1824,3913,15
1825,3946,60
1826,3947,9
1827,3949,24
1828,3950,6
1829,3953,3
1830,3954,18
1831,3955,6
1832,3956,6
1833,3957,12
1834,3958,3
1835,3959,12
1836,3961,15
1837,3963,12
1838,3967,3
1839,3968,18
1840,3969,21
1841,3970,3
1842,3974,12
1843,3976,9
1844,3977,9
1845,3981,24
1846,3984,6
1847,3987,6
1848,3990,24
1849,3993,15
1850,3994,12
1851,3995,3
1852,3996,3
1853,3998,33
1854,3999,6
1855,4001,6
1856,4002,3
1857,4003,6
1858,4005,30
1859,4006,6
1860,4008,6
1861,4010,12
1862,4014,3
1863,4018,18
1864,4020,3
1865,4021,18
1866,4022,54
1867,4023,42
1868,4024,27
1869,4025,12
1870,4027,21
1871,4028,18
1872,4030,6
1873,4034,24
1874,4037,6
1875,4038,3
1876,4039,3
1877,4041,24
1878,4042,12
1879,4046,6
1880,4047,9
1881,4048,45
1882,4050,15
1883,4065,12
1884,4072,6
1885,4075,36
1886,4076,3
1887,4077,12
1888,4078,12
1889,4079,30
1890,4081,9
1891,4082,18
1892,4085,6
1893,4086,3
1894,4087,9
1895,4088,351
1896,4090,9
1897,4095,21
1898,4096,18
1899,4097,18
1900,4098,18
1901,4099,48
1902,4100,39
1903,4101,18
1904,4119,33
1905,4120,18
1906,4126,15
1907,4127,18
1908,4131,6
1909,4132,36
1910,4133,3
1911,4135,60
1912,4136,51
1913,4139,12
1914,4141,3
1915,4142,12
1916,4143,30
1917,4144,36
1918,4146,15
1919,4147,15
1920,4148,6
1921,4150,6
1922,4152,6
1923,4155,30
1924,4157,12
1925,4160,18
1926,4162,12
1927,4164,12
1928,4166,12
1929,4167,6
1930,4169,15
1931,4170,9
